id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
36754423,Fever Tree Place,99009533,Trevor,,Ward 23,-33.72541,18.447,Entire home/apt,980,1,19,2022-03-04,0.63,1,225,9,
36780578,Deluxe king with sea & mountain views,276472174,Alice,,Ward 74,-34.03926,18.34726,Private room,1721,1,1,2020-02-02,0.04,6,120,0,
36780584,Deluxe king with mountain views,276472174,Alice,,Ward 74,-34.03931,18.34792,Private room,1621,1,0,,,6,166,0,
36780590,Standard Queen Room,276472174,Alice,,Ward 74,-34.03902,18.34651,Private room,1321,1,1,2022-02-04,0.57,6,172,1,
36780601,Family Room,276472174,Alice,,Ward 74,-34.03908,18.34804,Private room,1621,1,0,,,6,171,0,
36780612,Deluxe King with Pool View,276472174,Alice,,Ward 74,-34.03957,18.34846,Private room,1621,1,0,,,6,167,0,
36780620,Budget Room with Sea View,276472174,Alice,,Ward 74,-34.03755,18.34802,Private room,1200,1,0,,,6,158,0,
36783275,Bentleys Guesthouse Queen En-Suite,274139138,Adam & Kelly,,Ward 23,-33.81404,18.47422,Private room,1591,1,4,2022-03-01,1.43,3,363,4,
36783281,Bentleys Guest Queen Room Separate Entrance,274139138,Adam & Kelly,,Ward 23,-33.81298,18.47331,Private room,1591,1,0,,,3,361,0,
36783291,Bentleys Guesthouse Superior Queen En-Suite,274139138,Adam & Kelly,,Ward 23,-33.81423,18.47434,Private room,1836,1,0,,,3,361,0,
36784596,Kianga Luxury Suite 1,276494528,Kianga,,Ward 100,-34.16142,18.87311,Private room,3186,2,1,2019-12-25,0.04,4,341,0,
36787496,Happy House,276512162,Ricardo,,Ward 2,-33.88983,18.58341,Entire home/apt,800,1,1,2021-01-24,0.07,1,364,0,
36790646,"Private room in Charming artists cottage, Bo-Kaap",313049,Sharon,,Ward 77,-33.92587,18.41111,Private room,250,30,2,2020-04-05,0.06,1,335,0,
36794809,Tranquility Garden Suite,170597501,Robs,,Ward 115,-33.92041,18.4181,Private room,950,2,0,,,1,180,0,
36820185,5 bedroom Guest House,70755984,Jade,,Ward 71,-34.06566,18.43384,Entire home/apt,5000,1,1,2020-02-22,0.04,4,341,0,
36824710,Stonehenge,38559551,Vicki,,Ward 15,-34.04452,18.83168,Entire home/apt,20000,14,0,,,1,362,0,
36825277,Provence,92230925,Derek,,Ward 100,-34.15936,18.88347,Entire home/apt,923,2,0,,,2,358,0,
36825446,☀Central ☀Iconic ☀Pool Bar ☀WiFi&Netflix ☀Parking,87234125,Evolve,,Ward 115,-33.92633,18.44598,Entire home/apt,691,1,22,2022-02-26,0.69,25,287,12,
36826752,Bayside Villa and Cottage,274977230,Andre,,Ward 113,-33.82447,18.49267,Entire home/apt,400,1,6,2019-12-10,0.19,1,57,0,
36830298,Secret Garden Suite@The Tree House Boutique Hotel,196767540,Friedrich,,Ward 115,-33.91144,18.41256,Hotel room,6200,1,0,,,10,352,0,
36830307,Sea View Room@The Tree House Boutique Hotel,196767540,Friedrich,,Ward 115,-33.90953,18.41101,Hotel room,3850,1,0,,,10,334,0,
36830315,Lookout Suite@The Tree House Boutique Hotel,196767540,Friedrich,,Ward 115,-33.91065,18.41217,Hotel room,6200,1,0,,,10,282,0,
36830321,Mountain Room@The Tree House Boutique Hotel,196767540,Friedrich,,Ward 115,-33.91065,18.41217,Hotel room,3500,1,0,,,10,313,0,
36830326,Superior Mountain Room@Tree House Boutique Hotel,196767540,Friedrich,,Ward 115,-33.91065,18.41217,Hotel room,4250,1,0,,,10,338,0,
36830336,Superior Sea View Room@Tree House Boutique Hotel,196767540,Friedrich,,Ward 115,-33.91065,18.41217,Hotel room,5000,1,0,,,10,331,0,
36830521,Deluxe Room@Villa Zest Boutique Hotel,196767540,Friedrich,,Ward 115,-33.91132,18.41444,Hotel room,3200,1,0,,,10,338,0,
36830532,Classic Room@Villa Zest Boutique Hotel,196767540,Friedrich,,Ward 115,-33.9117,18.41284,Hotel room,2900,1,0,,,10,350,0,
36830538,Superior Deluxe Room@Villa Zest Boutique Hotel,196767540,Friedrich,,Ward 115,-33.91067,18.41392,Hotel room,4200,1,0,,,10,363,0,
36861701,Trust Lodging No. 2,150700106,Karl,,Ward 85,-34.118694,18.83136,Entire home/apt,350,1,1,2021-07-08,0.11,1,361,1,
36888390,Newlands Village Cape Town,33266897,Jonathan,,Ward 59,-33.97218,18.45791,Entire home/apt,1300,4,3,2022-02-22,0.11,1,174,2,
36895468,Luxury Penthouse Suite in Clifton,277289193,Dirk,,Ward 54,-33.93612,18.37981,Hotel room,37557,1,0,,,7,268,0,
36896768,Luxury Ocean View Suite in Clifton,277289193,Dirk,,Ward 54,-33.93402,18.38154,Hotel room,30140,1,0,,,7,270,0,
36897165,Chic and Conveniently located Studio apartment,218775247,Armand And Nelio,,Ward 115,-33.90687,18.40026,Entire home/apt,818,2,57,2022-01-29,1.76,2,72,25,
36897731,Seaview Room in Clifton,277289193,Dirk,,Ward 54,-33.93563,18.38104,Hotel room,17597,1,0,,,7,223,0,
36897992,F2 - Delightful Upper Woodstock Townhouse,12945822,Brett,,Ward 57,-33.937,18.45538,Entire home/apt,850,3,19,2022-03-18,0.63,14,258,9,
36898167,Romantic Ocean View Room in Clifton,277289193,Dirk,,Ward 54,-33.93618,18.38149,Hotel room,20051,1,0,,,7,228,0,
36898650,Standard Room in Clifton,277289193,Dirk,,Ward 54,-33.93421,18.38001,Hotel room,12619,1,0,,,7,263,0,
36899134,Victoria Junction,35280960,Emily,,Ward 115,-33.91145,18.41886,Entire home/apt,1560,3,42,2022-03-14,1.31,13,72,7,
36899167,Ocean View Superior Suite in Clifton,277289193,Dirk,,Ward 54,-33.93575,18.3815,Hotel room,23329,1,0,,,7,250,0,
36899324,Beautiful Sea Point Apartment,311102623,Nadine,,Ward 54,-33.91122,18.39076,Entire home/apt,900,2,27,2022-02-18,0.95,1,187,7,
36909036,Mawethu on Mead,2138774,Nosipho,,Ward 53,-33.9401,18.49737,Private room,2857,2,11,2022-01-17,0.34,7,363,8,
36924676,"The Kenton, Sea Point  Classic Queen",273939034,Tania,,Ward 54,-33.91752,18.38939,Private room,450,2,33,2022-03-17,1.10,6,129,4,
36925349,Suzanne's Guest Accomodation,277543286,Suzanne,,Ward 102,-33.86054,18.69506,Private room,290,1,88,2022-03-17,2.74,1,323,43,
36929835,A Beautiful House by the Sea (Business/Relaxation),143573548,Keith & Wilanda,,Ward 83,-34.117786,18.831196,Entire home/apt,1099,2,5,2022-01-16,0.19,1,363,2,
36940855,3 Bedroom apt with sea view in Blaauberg Cape Town,230753663,Brice,,Ward 107,-33.82179,18.47747,Hotel room,3000,1,4,2022-01-07,0.12,1,351,2,
36956325,Shabby Chic,27193904,Alexa,,Ward 64,-34.09998,18.47446,Entire home/apt,720,2,6,2021-12-27,0.22,1,0,3,
36958820,*Bright & Beachy Sea Point Home - 350m from Ocean*,230753979,Greg,,Ward 115,-33.90982,18.39901,Entire home/apt,2675,2,3,2020-01-01,0.10,1,168,0,
36960521,"Constantia Winelands, Hidden Gem!",158249947,Britt,,Ward 62,-34.01635,18.42305,Entire home/apt,9650,10,1,2020-01-01,0.04,1,56,0,
36971577,Somerset West paradise with sea views and a pool!,49969526,Zoë,,Ward 15,-34.06162,18.83321,Entire home/apt,1500,5,1,2019-12-26,0.04,1,0,0,
36986729,Cape Town Luxury Loft Design in Trendy Area,219303890,Dean,,Ward 115,-33.91344,18.41641,Entire home/apt,2136,1,107,2022-03-20,3.33,1,167,52,
36990498,Millie's High Apartment,278104454,Emily,,Ward 32,-33.57353,18.47998,Entire home/apt,2650,1,0,,,1,90,0,
37009514,Fabulous afro-victorian semi,85881079,Nsika And Chanda,,Ward 115,-33.93222,18.44585,Entire home/apt,1029,3,8,2022-01-11,0.26,1,147,4,
37010157,Kade Garden Flat,36438288,Karin,,Ward 84,-34.07574,18.85586,Entire home/apt,460,1,3,2021-02-10,0.11,2,0,0,
37011706,Beach house for discerning singles or couple,69679483,John,,Ward 69,-34.14108,18.38641,Private room,600,3,0,,,2,87,0,
37014077,Happy Space,278282324,Sumaya,,Ward 57,-33.93117,18.467,Private room,950,2,0,,,1,365,0,
37017297,single hippie room,277679726,Jade,,Ward 115,-33.92759,18.44994,Private room,300,7,18,2022-03-18,0.59,1,137,4,
37027808,Luxurious Apartment with Private Garden / Zebra,88248735,Claudia,,Ward 15,-34.05911,18.83082,Hotel room,2484,3,0,,,3,277,0,
37028012,"6 Bed Argyle Villa with heated 12 m pool, by beach",5527126,Elize,,Ward 54,-33.95103,18.38203,Entire home/apt,20250,5,5,2022-01-04,0.17,19,247,2,
37030290,Villa Buchanan,19675508,Jennifer,,Ward 62,-34.01466,18.43766,Entire home/apt,15000,7,0,,,19,358,0,
37032731,Blu for Two Beach Studio Apartment,98960722,Maryke,,Ward 85,-34.12164,18.83276,Entire home/apt,700,2,4,2019-12-27,0.13,2,175,0,
37033801,Drostdy Cottage,278443870,Bev,,Ward 61,-34.19515,18.43393,Entire home/apt,1550,3,23,2022-03-22,0.83,1,160,10,
37034361,Hunter's Dream Guest Loft Equestrian Estate,257400752,Hannelize,,Ward 32,-33.61314,18.58395,Entire home/apt,629,1,26,2022-02-25,0.83,1,54,9,
37035236,The Views Guesthouse. Happy home incl cont. B'fast,27171262,Christine,,Ward 15,-34.05881,18.82669,Entire home/apt,5614,1,24,2022-01-30,0.86,5,309,11,
37035635,"Walk to beach and shops, 50% off minimum 28 days",23235140,Jane,,Ward 64,-34.13974,18.42863,Entire home/apt,550,4,11,2021-10-16,0.34,3,264,2,
37036268,Apartment 9 @ The View Sunnycove,269475354,Leonie,,Ward 64,-34.14434,18.43516,Entire home/apt,1186,1,1,2021-12-09,0.27,5,14,1,
37038185,Stylish Holiday Apartment in Heart of Cape Town (Danbury on Loop),57218252,Nox,,Ward 115,-33.92708,18.41365,Entire home/apt,1431,4,38,2022-03-24,1.21,100,329,25,
37039449,"Boulders Beach Sunny Studio, Mountain and sea view",47627872,Heather,,Ward 61,-34.19826,18.45167,Entire home/apt,1450,1,25,2022-03-13,0.79,5,301,17,
37041253,A lovely 1 bedroom garden cottage,278507570,Kyla,,Ward 84,-34.09002,18.84845,Entire home/apt,1150,3,1,2020-01-04,0.04,1,83,0,
37041584,Cape Royale Luxury Apartments by Stay In Luxury,237367557,Stay In Luxury,,Ward 115,-33.90803,18.41156,Entire home/apt,2749,1,19,2022-02-15,0.59,18,354,5,
37043756,Signal Hill Lodge - Double Room,10557298,Warren,,Ward 77,-33.92017,18.41125,Private room,1490,1,4,2021-09-25,0.12,8,239,1,
37047185,Self Catering Private Home with Pool and Jacuzzi,278560622,Nuraan,,Ward 63,-34.01849,18.50104,Entire home/apt,1714,2,14,2021-12-19,0.81,1,127,4,
37050740,Sensual,2076419,Therese,,Ward 54,-33.95921,18.37557,Entire home/apt,37500,1,0,,,16,230,0,
37065590,Long Street Boutique Hotel,278794771,Long Street Boutique Hotel,,Ward 115,-33.92665,18.41437,Private room,2006,2,1,2019-07-26,0.03,1,358,0,
37069922,"Table Mountain Gem, tranquil own private pool",52064839,Lucia,,Ward 115,-33.92223,18.42064,Entire home/apt,700,10,0,,,1,0,0,
37076714,Beautiful GreenWood Cottage|Somerset West|OzoneSpa,99487919,Tracey & Aaron,,Ward 15,-34.06498,18.83476,Entire home/apt,991,2,70,2022-03-01,2.19,2,354,29,
37084148,The Penthouse,280361999,Tami,,Ward 115,-33.9013,18.40031,Entire home/apt,49500,5,0,,,1,362,0,
37085131,The perfect Simon's Town view and lovely house,278942738,Yvonne,,Ward 61,-34.19363,18.43536,Entire home/apt,1000,10,0,,,1,115,0,
37108028,Blue Ocean Beach House,6111977,Frankie,,Ward 61,-34.12953,18.3375,Entire home/apt,7900,3,5,2020-08-10,0.16,34,337,0,
37108988,Duplex Apartment / Africa Suite,88248735,Claudia,,Ward 15,-34.06097,18.83073,Hotel room,2321,1,0,,,3,314,0,
37109001,Luxurious private Apartment / Springbok Suite,88248735,Claudia,,Ward 15,-34.05974,18.83199,Hotel room,2484,1,0,,,3,285,0,
37115006,61 Glen Place overlooking Table Bay Harbour,101914113,Beverley,,Ward 115,-33.9222,18.42196,Entire home/apt,12000,4,0,,,2,0,0,
37124235,12 ONLAKE is situated right oposite a Bp gastation,274300455,Soraya,,Ward 65,-34.03777,18.50273,Private room,250,1,1,2021-07-02,0.11,1,363,1,
37134623,The Pebble Cottage,279331968,Marcia,,Ward 1,-33.88089,18.57391,Entire home/apt,750,2,2,2020-01-04,0.07,1,30,0,
37134915,Single Rooms,269751521,Graham,,Ward 115,-33.92665,18.41579,Private room,400,1,3,2021-12-17,0.10,2,364,1,
37139171,Cape Town Entire Apartment with Rooftop Pool,73899691,Rohan,,Ward 115,-33.92859,18.43385,Entire home/apt,1399,3,10,2022-02-05,0.68,1,84,7,
37142155,Wilton Manor -Luxury King Double Room,14708822,Inge,,Ward 115,-33.909,18.40589,Private room,1714,1,1,2021-01-01,0.07,4,352,0,
37142165,Wilton Manor - Standard Twin Room,14708822,Inge,,Ward 115,-33.91017,18.40674,Private room,1557,1,0,,,4,333,0,
37142170,Wilton Manor - Standard Double Room,14708822,Inge,,Ward 115,-33.9101,18.40686,Private room,1557,1,1,2022-02-04,0.57,4,348,1,
37142183,Wilton Manor - Standard Single Room,14708822,Inge,,Ward 115,-33.90806,18.40676,Private room,1157,1,1,2019-10-20,0.03,4,345,0,
37142789,Queen Julie lodge premium accommodation,261173540,Germaine,,Ward 74,-34.01535,18.36009,Entire home/apt,10000,1,1,2022-01-01,0.34,1,365,1,
37149584,Vredehoekie WELL LOCATED Private Bedroom Unit 1.,245346971,Lulu,,Ward 77,-33.93493,18.42208,Private room,250,2,14,2022-02-18,0.51,21,302,6,
37171022,James's BnB,279696219,James,,Ward 1,-33.8672,18.56959,Private room,550,2,0,,,1,173,0,
37186986,Formal Hotel Apartment,279901732,Belle,,Ward 102,-33.84644,18.70949,Entire home/apt,898,1,0,,,1,91,0,
37193245,Light & spacious holiday home. Skip to the beach,218712212,Justin,,Ward 74,-34.0454,18.34922,Entire home/apt,3300,5,1,2022-01-02,0.35,1,6,1,
37218756,Luxury apartment with small belly pocket,280227863,Nancy,,Ward 25,-33.93084,18.59943,Entire home/apt,837,1,0,,,1,91,0,
37226070,Villa Radiance,6632489,Turnkey365,,Ward 54,-33.96522,18.38083,Entire home/apt,13125,3,7,2021-05-17,0.24,33,0,2,
37228407,Table Mountain Villa,70316585,Jonathan,,Ward 62,-33.97884,18.44025,Entire home/apt,4148,2,81,2022-03-14,2.53,2,279,32,
37234320,"Buzzing Green Point. Spacious, desk, fast fiber.",63848518,Roland,,Ward 115,-33.91037,18.41405,Entire home/apt,1052,2,62,2022-03-13,2.00,26,95,20,
37234692,Vredehoekie WELL LOCATED EN-SUITE BEDROOM Unit 2,245346971,Lulu,,Ward 77,-33.93493,18.42208,Private room,300,2,20,2022-03-07,0.78,21,355,11,
37237150,SEA POINT APPARTEMENT 46,227590620,Shaun,,Ward 54,-33.91684,18.39337,Entire home/apt,437,2,46,2022-03-01,1.43,2,352,21,
37239371,Spectacular Villa in Camps Bay,308694635,Lavinia,,Ward 54,-33.95106,18.37971,Entire home/apt,22616,4,0,,,2,276,0,
37239706,Stunning Ocean Views,308694635,Lavinia,,Ward 54,-33.95197,18.38328,Entire home/apt,29643,4,0,,,2,232,0,
37264932,Holiday Home,280549947,Winifred,,Ward 82,-34.06425,18.64406,Entire home/apt,800,1,0,,,1,90,0,
37265928,Sea facing secure one bedroom on the beachfront,6514346,Erica,,Ward 23,-33.8175,18.47655,Entire home/apt,1200,1,0,,,1,179,0,
37268394,We live in the Cape Winelands. Transport offered.,152474466,Charl,,Ward 8,-33.89478,18.70849,Private room,350,1,0,,,1,178,0,
37271135,"On Pinewood Guest House, Newlands - Deluxe Suite",275273089,Kelvin,,Ward 59,-33.97301,18.45274,Private room,1295,1,0,,,4,340,0,
37271137,"On Pinewood Guest House, Newlands - Upstairs Suite",275273089,Kelvin,,Ward 59,-33.97138,18.45074,Private room,1195,1,0,,,4,341,0,
37271141,On Pinewood Guest House - Self-Catering Suite,275273089,Kelvin,,Ward 59,-33.97118,18.45257,Private room,1195,1,0,,,4,353,0,
37271145,"On Pinewood Guest House, Newlands - Queen Room",275273089,Kelvin,,Ward 59,-33.97161,18.45073,Private room,1095,1,1,2019-09-14,0.03,4,342,0,
37271395,"Close to shops,restaurants,winelands,golf courses.",98137489,Claudia,,Ward 15,-34.06964,18.8427,Entire home/apt,1950,2,0,,,1,62,0,
37273367,Classic Double Room,204953741,Cloud 9,,Ward 77,-33.93011,18.40769,Hotel room,2183,1,0,,,8,0,0,
37273392,Classic Single Room,204953741,Cloud 9,,Ward 115,-33.93064,18.40774,Hotel room,1683,1,0,,,8,0,0,
37278744,5 Bed Luxury Llandudno Home with Exquisite Views,41281278,Nicola,,Ward 74,-34.01179,18.34326,Entire home/apt,9400,5,0,,,4,180,0,
37279240,Pretty Private & Secure Garden Flat,245028328,Pauline,,Ward 21,-33.86668,18.6599,Entire home/apt,430,5,0,,,1,358,0,
37280885,"Sea View, half price bookings longer than 28 days",279078504,Melissa,,Ward 61,-34.18063,18.42373,Entire home/apt,971,4,11,2022-03-07,0.38,1,234,5,
37305460,Luxury Table Mountain Balcony Apartment,8108425,Anna & Bertus,,Ward 115,-33.92344,18.41655,Entire home/apt,1510,2,74,2022-03-08,2.31,37,323,25,
37306299,HOME away from home,259646682,Edward,,Ward 64,-34.09688,18.48453,Private room,450,1,0,,,1,179,0,
37311784,Family Room with Loft and with kitchenette,41597675,Christy,,Ward 15,-34.05413,18.85677,Entire home/apt,1440,2,25,2021-11-28,0.78,7,357,5,
37315786,Big Bay Beach Stay,280905607,Andrea,,Ward 23,-33.78352,18.45424,Entire home/apt,873,3,36,2022-03-25,1.18,1,234,15,
37320491,"Villa Elizabeth , Bantry Bay",19675508,Jennifer,,Ward 54,-33.92856,18.38397,Entire home/apt,10500,10,0,,,19,364,0,
37321479,Heritage Deluxe Room,204953741,Cloud 9,,Ward 115,-33.93053,18.40893,Hotel room,4033,1,0,,,8,0,0,
37322183,Heritage Deluxe Family Room,204953741,Cloud 9,,Ward 115,-33.93004,18.40782,Hotel room,5033,1,0,,,8,0,0,
37322230,Heritage Deluxe Family Room with Balcony,204953741,Cloud 9,,Ward 115,-33.93091,18.40963,Hotel room,5583,1,0,,,8,0,0,
37322282,Heritage Deluxe Room with Balcony,204953741,Cloud 9,,Ward 77,-33.92871,18.408,Hotel room,4583,1,0,,,8,0,0,
37322316,Heritage Classic with Balcony,204953741,Cloud 9,,Ward 115,-33.93048,18.40925,Hotel room,3083,1,1,2022-01-04,0.36,8,0,1,
37324934,cute modern bnb in woodstock close to transport,280971762,Bet,,Ward 115,-33.92878,18.45454,Private room,400,1,0,,,1,29,0,
37325422,Cosy Newlands Family Home with Guest Cottage,91639524,Janet,,Ward 59,-33.97268,18.45267,Entire home/apt,4500,6,0,,,3,115,0,
37329256,Miss K’s Kenilworth 2BD Apartment,55093545,Khosie,,Ward 58,-33.9914,18.48192,Entire home/apt,443,2,39,2022-03-27,1.21,5,86,20,
37334429,JJD Guest House,168389350,Dominic,,Ward 1,-33.88078,18.58616,Private room,2500,1,0,,,1,28,0,
37343288,Axis 105 - Two Bedroom Apartment,130248430,Charles,,Ward 55,-33.89416,18.50276,Entire home/apt,1337,1,6,2021-08-18,0.23,11,217,3,
37344381,Axis 211 - Two Bedroom Apartment,130248430,Charles,,Ward 55,-33.89478,18.50284,Entire home/apt,1485,1,6,2020-02-15,0.20,11,217,0,
37345340,Axis 406 - Two Bedroom Apartment,130248430,Charles,,Ward 55,-33.89676,18.50494,Entire home/apt,1337,1,3,2021-04-11,0.10,11,217,1,
37347438,Heritage Classic Room,204953741,Cloud 9,,Ward 115,-33.9291,18.40901,Hotel room,2633,1,0,,,8,0,0,
37355766,A Restful stay at 67 Woodley,270955105,Precious,,Ward 63,-34.02199,18.48048,Private room,400,3,19,2021-12-31,0.59,2,0,5,
37358053,Cosy Place in Maitland to relax & chill.,218046903,Brian,,Ward 56,-33.92104,18.48473,Private room,230,2,31,2022-01-02,1.01,3,165,7,
37361666,"Precious stay at 67 Woodley, Cape Town",270955105,Precious,,Ward 63,-34.02223,18.48018,Private room,450,3,31,2022-01-02,0.97,2,0,3,
37363372,SANITIZED | Table Bay Vista secure complex +garage,20602565,Lance,,Ward 115,-33.91355,18.41434,Entire home/apt,1006,2,62,2022-01-03,1.93,33,147,13,
37375766,Promenade Sunset Apartment,117267355,Archan,,Ward 54,-33.91916,18.38708,Entire home/apt,1300,30,2,2020-01-16,0.07,1,129,0,
37381832,Agapé Guesthouse,281671172,Sherley,,Ward 21,-33.87744,18.6421,Private room,2400,1,16,2021-01-02,0.51,5,52,0,
37385519,"Luiperdboom, 1 bedroom garden flat, Loevenstein.",90929571,Jeanne,,Ward 70,-33.88587,18.61442,Private room,420,2,21,2021-10-31,0.66,2,116,2,
37386743,Surfer's View. WIFI!,43106188,Marcelle,,Ward 23,-33.78532,18.45504,Entire home/apt,750,2,30,2021-12-11,0.96,1,319,16,
37413548,Cozy Townhouse with Table Mountain Views,282053163,Lloyd,,Ward 115,-33.93194,18.41587,Entire home/apt,2434,2,30,2022-03-27,0.94,1,73,12,
37414558,"8 Guests Luxury Villa in Camps Bay, pool, beach",129751259,Alex,,Ward 54,-33.9481,18.3805,Entire home/apt,15734,10,0,,,1,358,0,
37423173,JJD's relaxing room with Beautiful mountain view,282152959,Cindy,,Ward 1,-33.88014,18.58574,Private room,1000,2,0,,,1,180,0,
37439353,Bright en-suite Woodbridge Island No 2,36594435,Dave & Gill,,Ward 55,-33.88519,18.48695,Private room,479,1,18,2022-03-27,0.56,2,360,8,
37443470,Family Home,32032769,Percy,,Ward 103,-33.84346,18.69251,Private room,800,1,17,2022-03-19,0.53,3,356,4,
37453228,Perfectly situated Art Deco beauty,282460362,Sally,,Ward 77,-33.94224,18.42632,Entire home/apt,700,2,7,2020-03-08,0.23,1,257,0,
37455126,Sillery Cottage,282490861,Heather,,Ward 73,-34.05131,18.46027,Entire home/apt,850,3,7,2022-03-01,0.23,1,166,3,
37456092,Your home away from home,282504879,Moosa,,Ward 111,-33.85043,18.70902,Private room,212,1,0,,,1,179,0,
37469263,Superior Double or Twin Room,286028964,Grand Daddy Hotel,,Ward 115,-33.92109,18.41824,Hotel room,1500,1,2,2022-03-13,0.61,8,154,2,
37469534,Rooftop Airstream Trailers,286028964,Grand Daddy Hotel,,Ward 115,-33.921066,18.420437,Entire home/apt,1995,1,18,2022-03-06,4.06,8,149,18,
37469535,Airstream Trailer Suite,286028964,Grand Daddy Hotel,,Ward 115,-33.92109,18.41824,Hotel room,2450,1,0,,,8,132,0,
37469536,Luxury Double or Twin Room,286028964,Grand Daddy Hotel,,Ward 115,-33.92109,18.41824,Hotel room,1750,1,1,2021-11-07,0.21,8,155,1,
37469537,Sugar Daddy Suite,286028964,Grand Daddy Hotel,,Ward 115,-33.92109,18.41824,Private room,2250,1,1,2022-01-02,0.35,8,149,1,
37469538,Standard Double or Twin Room,286028964,Grand Daddy Hotel,,Ward 115,-33.92109,18.41824,Hotel room,1300,1,2,2022-03-06,0.62,8,154,2,
37469539,Grand Daddy Suite,286028964,Grand Daddy Hotel,,Ward 115,-33.92109,18.41824,Hotel room,2500,1,0,,,8,150,0,
